,date,id,tweet,cluster,class
1390,Sat Nov 09 17:59:00 +0000 2019,72898202,"Stress is a factor in millions of people’s lives around the country. But as @KCBSRadio reporter Jennifer Hodges says, two #SiliconValley cities are the place to be if you deal with it....",1,0
1391,Sat Nov 09 17:55:03 +0000 2019,72898202,"#SanFrancisco Southbound Hwy 280 before Monterrey Blvd., 2 vehicle accident blocking the left lane. #KCBSTraffic",0,1
1392,Sat Nov 09 17:30:43 +0000 2019,72898202,"#Oakland Northbound Hwy 880 before 66th Ave., broken glass across the freeway blocking the two middle lanes. Traffic is losing down due to glass &amp; fog still in the area. #KCBSTraffic #Waze",0,1
1393,Sat Nov 09 17:18:05 +0000 2019,72898202,Fog advisory still in effect throughout the Bay Area bridges this morning including #GoldenGateBridge #SanMateoBridge #BayBridge #RichmondSanRafael. @CaltransD4,1,0
1394,Sat Nov 09 17:10:31 +0000 2019,72898202,"#SanJose #SantaClara Westbound Hwy 237 from Zanker Rd. to Lawrence Expy, ⁦@CaltransD4⁩ is doing roadwork on the express lane till 4PM today. Two left lanes are closed with only the right lane opened. Expect delays throughout the day on WB Hwy 237. #KCBSTraffic",0,0
1395,Sat Nov 09 16:49:54 +0000 2019,72898202,SMART Train system will be closing a portion of the trackway this weekend as a bus bridge will shuttle passengers between the Petaluma & Novato Hamilton stations. Visit link for more events in Bay Area. https://kcbsradio.radio.com/articles/san-francisco-bay-area-things-do-november-8-11,1,0
1396,Sat Nov 09 16:33:43 +0000 2019,72898202,"#SanJose Westbound Hwy 237 from Zanker Rd. To Lawrence Expy, ⁦@CaltransD4⁩ is doing roadwork on the express lane till 4PM today. The two left lanes are closed with only the right lane open. Expect delays throughout the day on WB Hwy 237. #KCBSTraffic",0,0
1397,Sat Nov 09 16:29:41 +0000 2019,72898202,Fog advisory throughout the Bay Area bridges this morning including #GoldenGateBridge #SanMateoBridge #BayBridge #RichmondSanRafael. @CaltransD4,1,0
1398,Sat Nov 09 16:12:32 +0000 2019,72898202,Fog advisory still in effect this Saturday morning in the Golden Gate Bridge.,1,0
1399,Sat Nov 09 16:06:00 +0000 2019,72898202,"The holidays are just around the corner, and many people call this ""the most wonderful time of the year."" @KCBSRadio Melissa Culross reports the #SFPD is collecting toys throughout the city to make this holiday season wonderful for kids in need...",1,0
1400,Sat Nov 09 15:13:56 +0000 2019,72898202,"#CastroValley #I580 westbound at #RedwoodRoad, the exit is blocked by a crash with an overturned car. #KCBSTraffic",0,1
1401,Sat Nov 09 14:34:59 +0000 2019,72898202,"#Oakland #I880 southbound at 29th Ave, a rowboat came off the trailer. It has been cleared from the 2 left lanes. #KCBSTraffic",0,0
1402,Sat Nov 09 13:12:09 +0000 2019,72898202,#GoldenGateBridge #Highway101 A Heavy Fog Advisory has been issued for the Golden Gate Bridge. Heavy fog &amp; low visibilities are also being reported over the Waldo Grade. #KCBSTraffic #Waze,1,0
1403,Sat Nov 09 12:52:02 +0000 2019,72898202,#Martinez #Hercules #Highway4 A Dense Fog Advisory has been issued for Highway 4 between Alhambra Avenue in Martinez &amp; the Highway 80 split in Hercules. #KCBSTraffic #Waze,1,0
1404,Sat Nov 09 12:33:55 +0000 2019,72898202,#BeniciaBridge #Highway680 A Heavy Fog Advisory has been issued for the Benicia Bridge. #KCBSTraffic #Waze,1,0
1405,Sat Nov 09 12:13:12 +0000 2019,72898202,#Highway280 #SanMateo #Burlingame #SanMateoHighlands A Heavy Fog Advisory has been issued for Highway 280 in the hills above Burlingame &amp; San Mateo. #KCBSTraffic #Waze,1,0
1406,Sat Nov 09 10:22:50 +0000 2019,72898202,#Vallejo #AmericanCanyon #CarquinezBridge #Highway80 A Heavy Fog Advisory has been issued for Highway80 between the Carquinez Bridge &amp; American Canyon. Thick ground fog is also being reported in #Fairfield. #KCBSTraffic #Waze,1,0
1407,Sat Nov 09 09:05:37 +0000 2019,72898202,#BayBridge #Highway80 Westbound 80 on the Bay Bridge past the Tunnel—Plastic debris is being reported in the far right lane. #KCBSTraffic #Waze,1,1
1408,Sat Nov 09 07:36:00 +0000 2019,72898202,"#CarquinezBridge #Highway80 #Crockett #Vallejo All lights are out across the Carquinez Bridge, and along both directions of Highway 80 between the Cummings Skyway in Crockett &amp; Magazine St. in Vallejo. #KCBSTraffic #Waze",1,0
1409,Sat Nov 09 07:12:48 +0000 2019,72898202,#BayBridge #Highway80 #Oakland Eastbound 80 just before the Berkeley Curve—A 3 car crash blocks all lanes. Traffic is backing up to the other side of the toll Plaza. #KCBSTraffic #Waze,0,1
1410,Sat Nov 09 06:27:56 +0000 2019,72898202,#CarquinezBridge The overhead lighting on both spans is out according to #KCBSTraffic listeners. Be careful!,1,0
1411,Sat Nov 09 06:14:01 +0000 2019,72898202,#Fremont #I880 southbound before #Mowry the left lanes are blocked with a 3 car crash. There are injuries so emergency vehicles are also blocking. Traffic is slow from #Thornton. #KCBSTraffic,0,1
1412,Sat Nov 09 06:06:56 +0000 2019,72898202,A fatal accident in #Sacramento. #KCBSTraffic,1,1
1413,Sat Nov 09 05:00:00 +0000 2019,72898202,Overnight #roadwork will lead to the freeway closure of 880 for about 3 hours early Sunday morning in #Fremont and #Newark between Mowry and Thornton. Be advised should you have middle of the night travel planned. #KCBSTraffic...,1,0
1414,Sat Nov 09 03:00:00 +0000 2019,72898202,Overnight #roadwork will lead to the freeway closure of 880 for about 3 hours early Sunday morning in #Fremont and #Newark between Mowry and Thornton. Be advised should you have middle of the night travel planned. #KCBSTraffic.,1,0
1415,Sat Nov 09 02:34:02 +0000 2019,72898202,Very slow tonight getting from #I880 to #I205. #KCBSTraffic,1,0
1416,Sat Nov 09 02:15:24 +0000 2019,72898202,Right lanes appear to be open now on #I80 westbound.,1,0
1417,Sat Nov 09 02:14:54 +0000 2019,72898202,#MenloPark to #RedwoodCity is very slow on #ElCamino northbound because of downed power lines at #WoodsideRd. #KCBSTraffic,1,0
1418,Sat Nov 09 02:10:44 +0000 2019,72898202,#I80 westbound at #AppianWay it looks like all lanes are blocked. Traffic has backed up onto #Hwy4 westbound at Willow. #KCBSTraffic,0,1
1419,Sat Nov 09 01:59:00 +0000 2019,72898202,"Stress is a factor in millions of people’s lives around the country. But as @KCBSRadio reporter Jennifer Hodges says, two #SiliconValley cities are the place to be if you deal with it.",1,0
1420,Sat Nov 09 01:51:30 +0000 2019,72898202,"#SanFrancisco #Accident 101 SB between Silver Ave and 280. 3 cars involved, left lane blocked. #KCBSTraffic",0,1
1421,Sat Nov 09 01:50:40 +0000 2019,72898202,"#Sunnyvale #Accident 101 SB after Lawrence Expressway, motorcycle and car tangled. Left lane blocked. #KCBSTraffic",0,1
1422,Sat Nov 09 01:49:32 +0000 2019,72898202,"#SanMateo #Accident 101 SB after Poplar, blocking the 3rd lane from the left, maybe more. #KCBSTraffic",0,1
1423,Sat Nov 09 01:28:56 +0000 2019,72898202,#SanJose #Accident 680 SB before Capitol Ave. Partially blocking the left lane. #KCBSTraffic,0,1
1424,Sat Nov 09 01:16:38 +0000 2019,72898202,#SanPablo #Accident 80 WB before San Pablo Dam Rd. No details in yet. #KCBSTraffic,1,1
1425,Sat Nov 09 00:52:13 +0000 2019,72898202,#PleasantHill #Accident 680 NB after Monument Blvd. Accident involving 2 cars has quickly been moved to the shoulder. #KCBSTraffic,1,1
1426,Sat Nov 09 00:44:42 +0000 2019,72898202,"#SonomaCounty #SearsPoint #Accident 37 Eastbound after 121, a big rig and a flatbed truck got into it. Off to the shoulder. #KCBSTraffic",1,1
1427,Sat Nov 09 00:26:53 +0000 2019,72898202,There's a #stall on the #SanMateoBridge 92 WB at the High Rise blocking the right lane. #KCBSTraffic,0,1
1428,Sat Nov 09 00:14:35 +0000 2019,72898202,#CastroValley #Accident 580 EB before Strobridge. 2 cars tangled. Off to the right hand shoulder. #KCBSTraffic,1,1
1429,Sat Nov 09 00:11:19 +0000 2019,72898202,New #accident in #Livermore 580 EB before North Livermore Ave. Unknown if blocking. Traffic was already slow from 84 towards 205. #Waze #KCBSTraffic,1,1
1430,Sat Nov 09 00:00:00 +0000 2019,72898202,This #VeteransDay all national parks and forests will be free to enter. @KCBSRadio @CarrieHodousek says that includes free rides to #Yosemite Valley,1,0
1431,Fri Nov 08 23:55:36 +0000 2019,72898202,"#CastroValley A big rig dealing with mechanical issues, 580 EB after Eden Canyon, still has the 3rd lane from the left blocked, and traffic slow from 238. #KCBSTraffic #Friday",0,1
1432,Fri Nov 08 23:45:31 +0000 2019,72898202,The gravel #spill in #Byron has traffic backed up 7 miles on NB Vasco Rd. It'll take roughly 40 minutes to get through this stretch. #KCBSTraffic,1,0
1433,Fri Nov 08 23:25:14 +0000 2019,72898202,"#Alamo Motorcycle involved #Accident 680 SB before Livorna, potentially blocking lanes. Slow from Olympic. #KCBSTraffic",0,1
1434,Fri Nov 08 23:06:00 +0000 2019,72898202,"The holidays are just around the corner, and many people call this ""the most wonderful time of the year."" @KCBSRadio Melissa Culross reports the #SFPD is collecting toys throughout the city to make this holiday season wonderful for kids in need",1,0
1435,Fri Nov 08 23:04:17 +0000 2019,72898202,#SanJose #Accident 01 SB before Blossom Hill. Right lane blocked. #Waze #KCBSTraffic,0,1
1436,Fri Nov 08 23:03:00 +0000 2019,72898202,The #FAA in a letter to Santa Clara County opposes the possible closure of the small #SanJose airport. @KCBSRadio Reporter Tim Ryan tells us the land could end up supporting affordable housing one day...,1,0
1437,Fri Nov 08 22:47:55 +0000 2019,72898202,"This is our second season as the Raiders flagship station. To continue to hear @KCBSRadio during the Raider games, you can listen via the @RADIODOTCOM app. Simply search for KCBS Radio, or ask your smart speaker to play ""KCBS Radio.""",1,0
1438,Fri Nov 08 22:47:42 +0000 2019,72898202,"From what we're seeing on the road sensors, things appear to be freeing up in both directions of 92 in #HalfMoonBay after an earlier accident 92 WB before Hwy 1. #KCBSTraffic",1,1
1439,Fri Nov 08 22:34:24 +0000 2019,72898202,"An earlier overturn #accident in #HalfMoonBay on 92 WB before Hwy 1 has traffic stopped in both directions according to the #KCBSPhoneForce. 92 wb is slow from beyond 35, and 92 EB is slow from 1. #KCBSTraffic",1,1
1440,Fri Nov 08 22:29:51 +0000 2019,72898202,#Fremont #Accident 880 NB before Decoto Rd. Left lane at least partially blocked. #KCBSTraffic,0,1
1441,Fri Nov 08 22:04:51 +0000 2019,72898202,#Byron There's a gravel #spill on the NB lane of Vasco Rd a mile before Camino Diablo causing a slowdown. #KCBSTraffic,1,0
1442,Fri Nov 08 21:57:46 +0000 2019,72898202,#Sonoma #Accident 116 at Watmaugh Rd. Both cars are on the shoulder. #KCBSTraffic,1,1
1443,Fri Nov 08 21:40:47 +0000 2019,72898202,"Typical #Friday #slowdown on 101 NB through #SanFrancisco from 280 to 80, which stays slow onto the lower deck of the #BayBridge #Waze #KCBSTraffic",1,0
1444,Fri Nov 08 21:28:58 +0000 2019,72898202,#Crockett #Accident 80 EB after Pomona St. A 2 car accident has the right lane blocked. #KCBSTraffic,0,1
1445,Fri Nov 08 21:12:23 +0000 2019,72898202,"#HalfMoonBay #Accident 92 WB near Pilarcitos Creek Rd. The car rolled, but it's off to the right hand shoulder. #KCBSTraffic",1,1
1446,Fri Nov 08 21:00:00 +0000 2019,72898202,Phil Matier: #California Truckers Not Happy with New Gig Worker Bill. @KCBSRadio insider @philmatier says the bill impacts a million and a half jobs across the state...,1,0
1447,Fri Nov 08 20:47:39 +0000 2019,72898202,"#SanFrancisco Update: NB I-280 before Alemany Blvd, solo crash CLEARED, traffic is backed up solidly for about ¾ of a mile, but that should dissipate quickly now. #KCBSTRaffic",1,1
1448,Fri Nov 08 20:22:00 +0000 2019,72898202,The #FAA in a letter to Santa Clara County opposes the possible closure of the small #SanJose airport. @KCBSRadio Reporter Tim Ryan tells us the land could end up supporting affordable housing one day,1,0
1449,Fri Nov 08 20:18:38 +0000 2019,72898202,"#SanFrancisco: NB I-280 before Alemany Blvd, 2nd lane from the right blocked by a solo crash (car ran over a mattress - which is now stuck under the car). Half-mile backup. #KCBSTRaffic #Waze",0,1
1450,Fri Nov 08 20:15:00 +0000 2019,72898202,#SFPD Kicks Off Annual Toy Drive,1,0
1451,Fri Nov 08 20:03:00 +0000 2019,72898202,An investigation by the #NTSB is leading to questions about safety for self driving cars. @KCBSRadio Reporter Jennifer Hodges says the fatal crash involved an #Uber and a pedestrian....,1,1
1452,Fri Nov 08 20:00:00 +0000 2019,72898202,#NationalParks Free to Enter this #VeteransDay,1,0
1453,Fri Nov 08 19:00:00 +0000 2019,72898202,Two #SiliconValley Cities Rank As Least Stressed,1,0
1454,Fri Nov 08 18:32:30 +0000 2019,72898202,"#Oakland: Sluggish traffic on the WB Hwy-24 connector to WB I-580, continuing slow on WB-580 for about a mile, to the #OaklandMaze. WB #BayBridge toll plaza backs up from before the parking lot, moves well in the bridge itself. #KCBSTraffic #Waze",1,0
1455,Fri Nov 08 18:11:06 +0000 2019,72898202,"#SantaCruzMountains Update: Southbound 17 before Summit Road, all lanes are now OPEN following Caltrans’ clearing of a large downed tree, and traffic has recovered, is now moving well in both directions. #KCBSTraffic",1,0
1456,Fri Nov 08 18:10:00 +0000 2019,72898202,Phil Matier: #California Truckers Not Happy with New Gig Worker Bill. @KCBSRadio insider @philmatier says the bill impacts a million and a half jobs across the state https://kcbsradio.radio.com/media/audio-channel/phil-matier-ca-truckers-not-happy-new-gig-worker-bill,1,0
1457,Fri Nov 08 17:30:00 +0000 2019,72898202,An investigation by the #NTSB is leading to questions about safety for self driving cars. @KCBSRadio Reporter Jennifer Hodges says the fatal crash involved an #Uber and a pedestrian https://kcbsradio.radio.com/media/audio-channel/accident-self-driving-cars-leads-experts-question-safety,1,1
1458,Fri Nov 08 17:07:00 +0000 2019,72898202,#SFPD Kicks Off Annual Toy Drive. https://kcbsradio.radio.com/media/audio-channel/sfpd-kicks-annual-toy-drive,1,0
1459,Fri Nov 08 16:51:59 +0000 2019,72898202,#MUNI delays. ATTN: IB California Cable Car Line delayed at California &amp; Van Ness due to an equipment issue. Will update.,1,0
1460,Fri Nov 08 16:42:46 +0000 2019,72898202,The #FAA in a letter to Santa Clara County opposes the possible closure of the small #SanJose airport. @KCBSRadio Reporter Tim Ryan tells us the land could end up supporting affordable housing one day.,1,0
1461,Fri Nov 08 16:36:52 +0000 2019,72898202,"#SanRafael: Southbound Hwy-101 before North San Pedro Rd, 2 car accident is on the shoulder. Traffic slows from Hwy-37 in #Novato to this accident (mostly just due to the commute), then moves well to the #GoldenGateBridge. #KCBSTraffic #Waze",1,1
1462,Fri Nov 08 15:47:54 +0000 2019,72898202,#SantaCruzMountains Southbound 17 before the summit the road closure will be intermittent for 10-15 minutes at a time to clear the tree. Right lane will remain closed during the process. Crash northbound 17 at Big Moody Curve has been cleared. #KCBSTraffic,0,1
1463,Fri Nov 08 15:45:03 +0000 2019,72898202,"#SantaCruzMountains: SB Hwy-17 before Summit Road, BOTH lanes blocked until (hopefully) 8:15am, while Caltrans crews chop up and remove a tree. #TrafficAlert in effect. Solid backup from Big Moody Curve so far. Avoid the area (NB direction also heavily backed up – unrelated prob)",0,1
1464,Fri Nov 08 15:30:00 +0000 2019,72898202,"The holidays are just around the corner, and many people call this ""the most wonderful time of the year."" @KCBSRadio Melissa Culross reports the #SFPD is collecting toys throughout the city to make this holiday season wonderful for kids in need.",1,0
1465,Fri Nov 08 15:21:51 +0000 2019,72898202,#SantaCruzMountains: Southbound 17 there is a crash near Big Moody Curve and a tree down in the right lane before the Summit. Northbound 17 at #BigMoodyCurve there is an injury accident in the right lane. Northbound traffic is slow from Glenwood. #KCBSTraffic,0,1
1466,Fri Nov 08 15:16:14 +0000 2019,72898202,"#MountainView: Northbound 101 after Shoreline Blvd, 2 vehicle injury accident blocks the 2 left lanes. #TrafficAlert issued. Traffic is solid from Hwy-237 in #Sunnyvale (close to 3 miles). #KCBSTraffic #Waze",0,1
1467,Fri Nov 08 15:13:11 +0000 2019,72898202,Overnight #roadwork will lead to the freeway closure of 880 for about 3 hours early Sunday morning in #Fremont and #Newark between Mowry and Thornton. Be advised should you have middle of the night travel planned. #KCBSTraffic,1,0
